Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Kispest SE III.,Budai XI. SE II.,5 : 11,Forduló: 6.   2018-10-09,Nagy István,Nem jött
