Hazai csapat,Vendég csapat,Eredmény,Forduló,Játékvezető
Szufla SE III.-SUPERNOVÁK,Sanitas-BUDO SE IV.,6 : 10,Forduló: 3.   2016-09-22,Sichtnik László
