match_id,home_team,away_team,score
22268,ABC Centerline II. ↔,Pénzügyőr SE VI.,6 : 10
22266,Pestszentimrei PSE V. ↔,BVSC-Zugló IV.-Sima Szoft,4 : 12
22271,Sanitas-BUDO SE III.  ↔,ESZVK-Parazsak,10 : 6
22267,BEAC II.  ↔,Kőbánya SC II.,8 : 8
22270,Igazságügyi SC I. ↔,KSI SE IV.,12 : 4
22269,Belvárosi Asztalitenisz Egyesület ↔,FKF SK II.,6 : 10
