Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,Szent Pál Akadémia-HSE I.,8 : 8,Forduló: 19.   2022-02-01,Nyőgéri István,Kiss Csaba
