Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
OTP SK I.,Pestújhelyi SC III.,12 : 4,Forduló: 6.   2022-10-14,Sipos Zoltán,Wiszt Péter
