Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,Szufla SE III.-Kerepes,10 : 6,Forduló: 21.   2018-02-20,Fodor Róbert,Tóth Imre
