Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető
OTP SK II.,Kispest SE IV.-Brumi Szöcske Team,8 : 8,Forduló: 3.   2022-09-19,Fodor Róbert
