Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
OTP SK I.,Ikarus BSE I.,3 : 13,Forduló: 12.   2017-11-24,Nyőgéri István,Streng László
