Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,Pestújhelyi SC III.,8 : 8,Forduló: 16.   2016-01-19,Tóth Imre,Streng László
