Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Pestszentimrei PSE III.,ESMTK I.,13 : 3,Forduló: 29.   2024-04-29,Urbán István,Urbán István
