Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Pénzügyőr SE IV.,OTP SK I.,11 : 5,Forduló: 12.   2018-11-21,Kiss Csaba,Kiss Csaba
