Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető
KSI SE IV.- MIKI I.,HCTC-M-K AK II.-WASABI,12 : 4,Forduló: 21.   2018-02-20,Sichtnik László
