Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
OTP SK II.,Pestszentimrei PSE I.,5 : 11,Forduló: 1.   2018-09-03,Sichtnik László,Farkas László
