match_id,home_team,away_team,score
9963,KSI SE X. ↔,Lendület SE II.-Népegészségügy,14 : 2
9959,BEAC I. ↔,Puskás DSK II.,13 : 3
9951,KSI SE X. ↔,Puskás DSK II.,12 : 4
9892,KSI SE VII.-PPKO ↔,Szent Pál Akadémia I.,11 : 5
9890,ABC Centerline II. ↔,Lendület SE II.-Népegészségügy,10 : 6
9888,Csepeli Vállalkozások AE I. ↔,KSI Senior-KFKI SK IV.,16 : 0
9891,SZÜV ASE I. ↔,Ferencvárosi Vasutas SK,8 : 8
9953,Budai XI SE VI. ↔,Kőbánya SC II.,11 : 5
9889,Sanitas-Budó SE II. ↔,Pestújhelyi SC IV.,14 : 2
9952,BEAC I. ↔,BKV Előre SC III.,13 : 3
9956,Ferencvárosi Vasutas SK ↔,KSI SE X.,5 : 11
9894,Lendület SE II.-Népegészségügy ↔,SZÜV ASE I.,7 : 9
9958,Pestújhelyi SC IV. ↔,Budai XI SE VI.,3 : 13
9893,KSI Senior-KFKI SK IV. ↔,BEAC I.,0 : 16
9957,Kőbánya SC II. ↔,ABC Centerline II.,1 : 15
9955,Puskás DSK II. ↔,Csepeli Vállalkozások AE I.,3 : 13
9895,KSI SE VII.-PPKO ↔,Sanitas-Budó SE II.,2 : 14
9954,Szent Pál Akadémia I. ↔,BKV Előre SC III.,10 : 6
9896,ABC Centerline II. ↔,Pestújhelyi SC IV.,14 : 2
9960,BKV Előre SC III. ↔,KSI Senior-KFKI SK IV.,12 : 4
9898,Sanitas-Budó SE II. ↔,Szent Pál Akadémia I.,13 : 3
9897,Csepeli Vállalkozások AE I. ↔,Ferencvárosi Vasutas SK,11 : 5
9962,SZÜV ASE I. ↔,Kőbánya SC II.,12 : 4
9961,Budai XI SE VI. ↔,KSI SE VII.-PPKO,8 : 8
