match_id,home_team,away_team,score
19496,Budai XI SE VI.-Dunaholding ↔,FKF SK II.,4 : 12
19492,GALAXIS VSE I. ↔,ESMTK V.,13 : 3
19498,Palotai Titánok SE I. ↔,GALAXIS VSE I.,11 : 5
19510,Budai XI SE VI.-Dunaholding ↔,MVM SE II.,10 : 6
19507,GALAXIS VSE I. ↔,Pestszentimrei PSE IV.,3 : 13
19506,ESMTK V. ↔,BPPK SE I.-túróSCsusza,6 : 10
19511,Pestújhelyi SC V. ↔,SPLITT-PONG,9 : 7
19509,Sanitas-Budo SE IV.-Asia Center I. ↔,Honvéd Zrínyi SE III.,8 : 8
19512,Budai XI SE X.-Külváros ↔,FKF SK II.,14 : 2
19508,Budai XI. SE V. ↔,Angyalföldi TTE III.,9 : 7
19513,Hidegkúti SC-Klebelsberg I. ↔,Palotai Titánok SE I.,4 : 12
