Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
OTP SK I.,Pénzügyőr SE V.,4 : 12,Forduló: 27.   2025-04-04,Sichtnik László,Streng László
