match_id,home_team,away_team,score
12976,Szufla SE I.-Kerepes ↔,MAFC I.,13 : 3
12983,Pénzügyőr SE V. ↔,Postás SE II.,12 : 4
12995,Kispest SE II. ↔,ESMTK I.,0 : 16
13006,Postás SE II. ↔,Sanitas-BUDO SE III.-Autóklub,6 : 10
13007,Kőbánya SC I. ↔,MALÉV SC II.,5 : 11
13003,MVM SE I. ↔,Pénzügyőr SE V.,6 : 10
13002,ESMTK I. ↔,MTK Budapest,14 : 2
13004,KSI SE II. ↔,MAFC I.,14 : 2
13008,Szufla SE I.-Kerepes ↔,Kispest SE II.,12 : 4
13005,Ikarus BSE I. ↔,Budai XI SE I.,8 : 8
13009,MAVEX SE III. ↔,OTP SK I.,16 : 0
