match_id,home_team,away_team,score
20850,GALAXIS VSE I. ↔,Pénzügyőr SE V.,9 : 7
20883,KSI SE III. ↔,High Life SE II.-WASABI,8 : 7
20885,GALAXIS VSE I. ↔,MAVEX SE IV.-Mátyásföldi Sasok,8 : 8
20886,Pénzügyőr SE V. ↔,Angyalföldi TTE I.,9 : 7
20884,Szent Pál Akadémia-HSE I. ↔,BVSC-Zugló IV.-Senior II.,15 : 1
20888,BKV Előre SC I. ↔,MAFC II.,13 : 3
20887,Pestszentimrei PSE IV. ↔,ESMTK II.,11 : 5
20889,Budai XI SE IV. ↔,KSI Senior-KÖZGÁZ SC és DSK,8 : 8
