match_id,home_team,away_team,score
14038,Igazságügyi SC I. ↔,ESMTK III.,11 : 5
14040,Budai XI SE VII. ↔,Lendület SE III.- BFKH Nép-eü.,11 : 5
14045,Kispest SE V. ↔,Ferencvárosi Vasutas SK,13 : 3
14044,Pestszentimrei PSE I. ↔,BKV Előre  SC III.,4 : 0
14048,ESMTK III. ↔,Budai XI SE III.-Őrmező,12 : 4
14042,Pénzügyőr SE IX. ↔,Budai XI SE IX.-Meteorok,0 : 0
14049,SZÜV ASE I. ↔,Igazságügyi SC I.,6 : 10
14046,Lendület SE III.- BFKH Nép-eü. ↔,KIWI SE,6 : 10
14043,Puskás DSK III. ↔,Honvéd Zrínyi SE II.,4 : 12
14047,Csepeli Vállalkozók AKE I. ↔,Budai XI SE VII.,12 : 4
14076,Lendület SE III.- BFKH Nép-eü. ↔,Budai XI SE IX.-Meteorok,7 : 9
