match_id,home_team,away_team,score
23158,Budai XI SE II. ↔,Pestszentimrei PSE III.,11 : 5
23254,BVSC-Zugló III.-Sima Szoft ↔,Pénzügyőr SE V.,15 : 1
23164,MAFC I. ↔,BKV Előre SC I.,5 : 11
23160,ESMTK I. ↔,MVM SE I.,7 : 9
23159,EGIS SE I. ↔,OTP SK I.,4 : 12
23161,BEAC I.-PPKO ↔,Kőbánya SC I.,3 : 13
23163,Igazságügyi SC I. ↔,Pestújhelyi SC II.,8 : 8
