match_id,home_team,away_team,score
19858,SZÜV ASE I. ↔,Kispest SE IV.,16 : 0
19865,Palotai Titánok SE II. ↔,FKF SK III.,13 : 3
19866,BKV Előre  SC II. ↔,Palotai Titánok SE II.,8 : 8
19871,SZÜV ASE I. ↔,Rákosmente AK I.,7 : 8
19913,Rákosmente AK I. ↔,Shopsport SE,0 : 16
19934,BKV Előre  SC II. ↔,OTP SK II.,10 : 6
19924,Kispest SE IV. ↔,BKV Előre  SC II.,8 : 8
19933,FKF SK III. ↔,Rákosmente AK I.,16 : 0
19935,Angyalföldi TTE II. ↔,Kispest SE IV.,8 : 8
19932,Palotai Titánok SE II. ↔,Kőbánya SC III.,11 : 5
19930,Budai XI SE IX. ↔,KSI SE V.,16 : 0
19931,Budai XI SE VII. ↔,GALAXIS VSE II.-Fortuna,13 : 3
19929,Pestszentimrei PSE V. ↔,SZÜV ASE I.,16 : 0
