Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
OTP SK II.,Szufla SE III.-SUPERNOVÁK,7 : 9,Forduló: 15.   2016-12-12,Máté  János,Sipos Zoltán
