Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,Kispest SE II.,9 : 7,Forduló: 16.   2020-01-14,Nyőgéri István,Urbán István
