Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre  SC III.,Multi Sport SE I.,9 : 7,Forduló: 30.   2017-05-08,Nagy I.,Urbán i.
