Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,MAFC I.,16 : 0,Forduló: 5.   2024-10-01,Streng László,Kiss Csaba
