match_id,home_team,away_team,score
15843,Aqualibrium VSE ↔,MAFC I.,11 : 5
15844,Postás SE II. ↔,Budai XI SE I.,10 : 6
15845,MVM SE I. ↔,Pestújhelyi SC III.,4 : 12
15849,Sanitas-BUDO SE II.  ↔,ABC Centerline I.,9 : 7
15846,Cromax SE ↔,Kőbánya SC I.,13 : 3
15847,PDSK I. - Mátyásföldi Sasok ↔,OTP SK I.,14 : 2
15842,Sanitas-BUDO SE III.-Vármajor  ↔,Pénzügyőr SE IV.,7 : 9
15848,Hajós Alfréd DSE ↔,MALÉV SC II.,8 : 8
