Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,HCTC-Magyar-Kínai AK I.,9 : 7,Forduló: 18.   2018-01-30,Kiss Csaba,Tóth Imre
