match_id,home_team,away_team,score
16804,BEAC II. ↔,BKV Előre  SC III.,7 : 9
16806,Brumi Szöcske Team I. ↔,FKF SK III.,8 : 8
16816,Budai XI SE VIII.-Őrmező ↔,Brumi Szöcske Team I.,13 : 3
16813,KSI SE V. ↔,MAFC IV.-EMKÁBÉ,15 : 1
16812,BKV Előre  SC III. ↔,Puskás DSK II.,6 : 10
16814,BVSC-Zugló Senior II. ↔,Honvéd Zrínyi SE II.,16 : 0
16815,ESZVK-Parazsak ↔,Budai XI SE IV.-Kontra cs.,10 : 6
16810,FŐGÁZ Keszi-team I. ↔,Pénzügyőr SE VII.,10 : 6
16817,FKF SK III. ↔,MVM SE II.,10 : 6
16811,Hidegkúti SC-Klebelsberg II. ↔,BEAC II.,6 : 10
