Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Honvéd Zrinyi SE I.,MVM SE I.,9 : 7,Forduló: 29.   2022-04-28,Fodor Róbert,Tirpák Tibor
