Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
GALAXIS VSE III.,Kispest SE V.-Brumi Szöcske Team,10 : 6,Forduló: 26.   2025-03-27,Kiss Csaba,--
