Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,PDSK I.-Csintalan-Mf. Sasok,8 : 8,Forduló: 2.   2016-09-13,Szabó III. László,Tóth Imre
