Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Honvéd Zrinyi SE I.,Pénzügyőr SE V.,12 : 4,Forduló: 4.   2018-09-27,Karádi Viktor,Urbán István
