match_id,home_team,away_team,score
15416,Budai XI SE VIII.-Őrmező ↔,SZÜV ASE,11 : 5
15415,KIWI SE ↔,Kispest SE V.,12 : 4
15413,FŐGÁZ Keszi-team I. ↔,Budai XI SE IX.-Meteorok,5 : 11
15410,BKV Előre  SC III. ↔,MAFC IV.-EMKÁBÉ,7 : 9
15414,Pestújhelyi SC IV. ↔,Szufla SE V.-Ragazzart,11 : 5
15412,Csepeli Vállalkozók AKE I. ↔,Puskás DSK III.,10 : 6
15411,Honvéd Zrínyi SE II. ↔,ESMTK III.,0 : 16
15417,Budai XI SE VII. ↔,KSI SE VII.,10 : 6
15425,KSI SE VII. ↔,BKV Előre  SC III.,12 : 4
15521,Budai XI SE VIII.-Őrmező ↔,Budai XI SE VII.,4 : 12
