Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,HCTC-M-K AK II.-WASABI,11 : 5,Forduló: 11.   2017-11-14,Nyőgéri István,Nagy István
