match_id,home_team,away_team,score
11280,ESMTK III. ↔,MTK Budapest II.,10 : 6
11276,BVSC-Zugló Senior II. ↔,SZUFLA SE III.,14 : 2
11278,BKV Előre SC I. ↔,Vármajori SE II.,11 : 5
11279,BVSC-Zugló SI V. ↔,Sanitas-BUDO SE II.,6 : 10
11274,Törekvés SE ↔,ABC Centerline II.,4 : 12
11281,Pénzügyőr SE VIII. ↔,MALÉV SC III.,5 : 11
11282,Pestújhelyi SC III. ↔,Pénzügyőr SE VIII.,11 : 5
11285,ESMTK II. ↔,Törekvés SE,6 : 10
11283,Sanitas-BUDO SE III.-Autóklub ↔,BVSC-Zugló Senior II.,9 : 7
11287,MTK Budapest II. ↔,BVSC-Zugló SI V.,8 : 8
11286,ABC Centerline II. ↔,ESMTK III.,15 : 1
11284,SZUFLA SE III. ↔,KSI Senior-KFKI SK II.,3 : 13
11288,Sanitas-BUDO SE II.  ↔,BKV Előre SC I.,8 : 8
11289,Vármajori SE II. ↔,MALÉV SC III.,5 : 11
11296,ESMTK III. ↔,ESMTK II.,9 : 7
