match_id,home_team,away_team,score
20712,Sanitas-BUDO SE III.  ↔,ABC Centerline I.,7 : 9
20747,Sanitas-BUDO SE II.-Vármajor II.  ↔,BEAC I.-PPKO,9 : 7
20762,Sanitas-BUDO SE II.-Vármajor II.  ↔,Kőbánya SC I.,16 : 0
20767,Budai XI SE II. ↔,Kispest SE I.,8 : 8
20766,MAVEX SE III. ↔,BVSC-Zugló III.-Senior I.,8 : 8
20765,MAFC I. ↔,BVSC-Zugló II.,7 : 9
20760,Sanitas-BUDO SE III.  ↔,Honvéd Zrinyi SE I.,9 : 7
20763,ABC Centerline I. ↔,Pestszentimrei PSE II.,8 : 8
20761,Kispest SE II. ↔,MVM SE I.,10 : 6
20764,MALÉV SC I. ↔,BEAC I.-PPKO,1 : 15
20774,Kőbánya SC I. ↔,Pestszentimrei PSE II.,10 : 6
