match_id,home_team,away_team,score
23146,Pestszentimrei PSE III. ↔,MVM SE I.,8 : 8
23252,BVSC-Zugló III.-Sima Szoft ↔,Budai XI SE I.,11 : 5
23144,MAFC I. ↔,Budai XI SE II.,4 : 12
23148,ESMTK I. ↔,Kőbánya SC I.,3 : 13
23147,EGIS SE I. ↔,Pénzügyőr SE V.,4 : 12
23150,Pestújhelyi SC II. ↔,BKV Előre SC I.,8 : 8
23145,Igazságügyi SC I. ↔,OTP SK I.,10 : 6
23200,Budai XI SE I. ↔,Budai XI SE II.,7 : 9
