match_id,home_team,away_team,score
11019,KSI Senior-KÖZGÁZ SC és DSK ↔,OTP SK I.,9 : 7
11025,Budai XI. SE II. ↔,Honvéd Zrinyi SE I.,12 : 4
11018,ANY Biztonsági SK I. ↔,KSI SE V.-Pontos Idő,4 : 12
11033,MAFC II. ↔,Honvéd Zrinyi SE I.,11 : 5
11032,BVSC-Zugló Senior I. ↔,Szufla SE II.,10 : 6
11026,Pénzügyőr SE VII. ↔,Budai XI. SE II.,12 : 4
11027,BVSC-Zugló SI IV. ↔,Budai XI SE III.-túróSCsusza,16 : 0
11029,ABC Centerline I. ↔,KSI Senior-KÖZGÁZ SC és DSK,11 : 5
11031,KSI SE V.-Pontos Idő ↔,ESMTK I.,7 : 9
11030,OTP SK I. ↔,ANY Biztonsági SK I.,11 : 5
11028,Belvárosi Asztalitenisz Egyesület ↔,Kispest SE II.,5 : 11
11036,Kispest SE II. ↔,BVSC-Zugló SI IV.,2 : 14
11040,ESMTK I. ↔,OTP SK I.,10 : 6
11037,Budai XI SE III.-túróSCsusza ↔,Pénzügyőr SE VII.,6 : 10
11038,Honvéd Zrinyi SE I. ↔,BVSC-Zugló Senior I.,8 : 8
11039,Szufla SE II. ↔,KSI SE V.-Pontos Idő,11 : 5
11035,KSI Senior-KÖZGÁZ SC és DSK ↔,Belvárosi Asztalitenisz Egyesület,9 : 7
11041,Budai XI. SE II. ↔,MAFC II.,9 : 7
11034,ANY Biztonsági SK I. ↔,ABC Centerline I.,6 : 10
11049,BVSC-Zugló Senior I. ↔,MAFC II.,7 : 9
11043,Pénzügyőr SE VII. ↔,Kispest SE II.,10 : 6
11044,BVSC-Zugló SI IV. ↔,KSI Senior-KÖZGÁZ SC és DSK,14 : 2
11046,ABC Centerline I. ↔,ESMTK I.,12 : 4
11048,KSI SE V.-Pontos Idő ↔,Honvéd Zrinyi SE I.,8 : 8
11047,OTP SK I. ↔,Szufla SE II.,10 : 6
11045,Belvárosi Asztalitenisz Egyesület ↔,ANY Biztonsági SK I.,6 : 10
