Hazai csapat,Vendég csapat,Eredmény,Forduló,Játékvezető
Csintalan-Sasok-PDSK I.,KSI Senior-KÖZGÁZ SC és DSK,12 : 4,Forduló: 25.   2018-03-22,Molnár Gábor
