Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Honvéd Zrínyi SE I.,KSI SE IV.,6 : 10,Forduló: 19.   2017-02-08,Sichtnik László,Streng László
