Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Hercules-Neting Team,FKF Zrt. SK I.,8 : 8,Forduló: 4.   2015-10-02,Kiss Csaba,Nyőgéri István
