match_id,home_team,away_team,score
23056,Kőbánya SC I. ↔,BEAC I.-PPKO,8 : 8
23055,MVM SE I. ↔,ESMTK I.,15 : 1
23053,Pestszentimrei PSE III. ↔,Budai XI SE II.,5 : 11
23059,BKV Előre SC I. ↔,MAFC I.,16 : 0
23239,Pénzügyőr SE V. ↔,BVSC-Zugló III.-Sima Szoft,3 : 13
23058,Pestújhelyi SC II. ↔,Igazságügyi SC I.,16 : 0
23054,OTP SK I. ↔,EGIS SE I.,10 : 6
