match_id,home_team,away_team,score
9108,ABC Centerline II. ↔,Ferencvárosi Vasutas SK,15 : 1
9137,BKV Előre SC III. ↔,Puskás DSK II.,9 : 7
8886,Budai XI SE VI. ↔,SZÜV ASE I.,11 : 5
9139,Csepeli Vállalkozások AE I. ↔,Lendület SE II.-Népegészségügy,4 : 0
9115,Pestújhelyi SC IV. ↔,Sanitas-Budó SE II.,1 : 15
8887,Sanitas-Budó SE II. ↔,KSI SE X.,12 : 4
8888,KSI SE VII.-PPKO ↔,Csepeli Vállalkozások AE I.,13 : 3
8893,Szent Pál Akadémia I. ↔,ABC Centerline II.,5 : 11
8896,BKV Előre SC III. ↔,Pestújhelyi SC IV.,12 : 4
8898,Csepeli Vállalkozások AE I. ↔,Sanitas-Budó SE II.,6 : 10
8895,KSI Senior-KFKI SK IV. ↔,Kőbánya SC II.,2 : 14
8894,Puskás DSK II. ↔,Lendület SE II.-Népegészségügy,9 : 7
8900,SZÜV ASE I. ↔,ABC Centerline II.,2 : 14
8901,Szent Pál Akadémia I. ↔,Ferencvárosi Vasutas SK,9 : 7
8907,Pestújhelyi SC IV. ↔,KSI Senior-KFKI SK IV.,11 : 5
8897,BEAC I. ↔,KSI SE VII.-PPKO,4 : 12
9064,KSI Senior-KFKI SK IV. ↔,KSI SE VII.-PPKO,0 : 16
8903,ABC Centerline II. ↔,KSI SE X.,15 : 1
8908,Kőbánya SC II. ↔,Puskás DSK II.,9 : 7
8909,Lendület SE II.-Népegészségügy ↔,Ferencvárosi Vasutas SK,4 : 12
8902,SZÜV ASE I. ↔,Szent Pál Akadémia I.,9 : 7
8904,Budai XI SE VI. ↔,Csepeli Vállalkozások AE I.,12 : 4
8905,Sanitas-Budó SE II. ↔,BEAC I.,13 : 3
8906,KSI SE VII.-PPKO ↔,BKV Előre SC III.,11 : 5
9065,BKV Előre SC III. ↔,Sanitas-Budó SE II.,4 : 12
9067,Csepeli Vállalkozások AE I. ↔,ABC Centerline II.,8 : 8
9069,Ferencvárosi Vasutas SK ↔,Kőbánya SC II.,10 : 6
9063,Puskás DSK II. ↔,Pestújhelyi SC IV.,4 : 12
9066,BEAC I. ↔,Budai XI SE VI.,2 : 14
9068,KSI SE X. ↔,SZÜV ASE I.,11 : 5
9070,Szent Pál Akadémia I. ↔,Lendület SE II.-Népegészségügy,10 : 6
9077,Pestújhelyi SC IV. ↔,Ferencvárosi Vasutas SK,3 : 13
9073,ABC Centerline II. ↔,BEAC I.,14 : 2
9078,Kőbánya SC II. ↔,Lendület SE II.-Népegészségügy,7 : 9
9072,SZÜV ASE I. ↔,Csepeli Vállalkozások AE I.,10 : 6
9074,Budai XI SE VI. ↔,BKV Előre SC III.,9 : 7
9075,Sanitas-Budó SE II. ↔,KSI Senior-KFKI SK IV.,15 : 1
9071,KSI SE X. ↔,Szent Pál Akadémia I.,9 : 7
9076,KSI SE VII.-PPKO ↔,Puskás DSK II.,10 : 6
9082,BEAC I. ↔,SZÜV ASE I.,6 : 10
9094,Pestújhelyi SC IV. ↔,Kőbánya SC II.,7 : 9
9081,BKV Előre SC III. ↔,ABC Centerline II.,4 : 12
9086,Szent Pál Akadémia I. ↔,Kőbánya SC II.,11 : 5
9290,Csepeli Vállalkozások AE I. ↔,KSI SE X.,10 : 6
9085,Ferencvárosi Vasutas SK ↔,KSI SE VII.-PPKO,4 : 12
9080,KSI Senior-KFKI SK IV. ↔,Budai XI SE VI.,1 : 15
9084,Lendület SE II.-Népegészségügy ↔,Pestújhelyi SC IV.,11 : 5
9079,Puskás DSK II. ↔,Sanitas-Budó SE II.,3 : 13
9090,ABC Centerline II. ↔,KSI Senior-KFKI SK IV.,15 : 1
9087,Csepeli Vállalkozások AE I. ↔,Szent Pál Akadémia I.,8 : 8
9093,KSI SE VII.-PPKO ↔,Lendület SE II.-Népegészségügy,9 : 7
9089,SZÜV ASE I. ↔,BKV Előre SC III.,9 : 7
9091,Budai XI SE VI. ↔,Puskás DSK II.,13 : 3
9092,Sanitas-Budó SE II. ↔,Ferencvárosi Vasutas SK,14 : 2
9088,KSI SE X. ↔,BEAC I.,12 : 4
9097,BKV Előre SC III. ↔,KSI SE X.,4 : 12
9102,Ferencvárosi Vasutas SK ↔,Budai XI SE VI.,6 : 10
9100,KSI Senior-KFKI SK IV. ↔,SZÜV ASE I.,1 : 15
9099,Kőbánya SC II. ↔,KSI SE VII.-PPKO,6 : 10
9101,Lendület SE II.-Népegészségügy ↔,Sanitas-Budó SE II.,3 : 13
9095,Puskás DSK II. ↔,ABC Centerline II.,1 : 15
9103,Szent Pál Akadémia I. ↔,Pestújhelyi SC IV.,11 : 5
9098,BEAC I. ↔,Csepeli Vállalkozások AE I.,9 : 7
9105,Csepeli Vállalkozások AE I. ↔,BKV Előre SC III.,11 : 5
9107,SZÜV ASE I. ↔,Puskás DSK II.,12 : 4
9109,Budai XI SE VI. ↔,Lendület SE II.-Népegészségügy,12 : 4
9110,Sanitas-Budó SE II. ↔,Kőbánya SC II.,11 : 5
9106,KSI SE X. ↔,KSI Senior-KFKI SK IV.,15 : 1
9111,KSI SE VII.-PPKO ↔,Pestújhelyi SC IV.,15 : 1
9114,BKV Előre SC III. ↔,BEAC I.,8 : 8
9118,Ferencvárosi Vasutas SK ↔,SZÜV ASE I.,8 : 8
9113,KSI Senior-KFKI SK IV. ↔,Csepeli Vállalkozások AE I.,6 : 10
9116,Kőbánya SC II. ↔,Budai XI SE VI.,7 : 9
9117,Lendület SE II.-Népegészségügy ↔,ABC Centerline II.,1 : 15
9112,Puskás DSK II. ↔,KSI SE X.,4 : 12
9119,Szent Pál Akadémia I. ↔,KSI SE VII.-PPKO,5 : 11
