Hazai csapat,Vendég csapat,Eredmény,Forduló,Játékvezető
Sanitas-BUDO SE III.-Autóklub,KSI Senior-KFKI SK II.,13 : 3,Forduló: 26.   2016-04-13,Stirling Tamás
