Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Kispest SE II.,Budai XI SE VII.-Sto,12 : 4,Forduló: 7.   2024-10-16,Nem jött,Nem jött
