Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre SC I.,Budai XI SE III.-túróSCsusza,8 : 8,Forduló: 24.   2015-03-17,Fodor Róbert,Molnár Gábor
