Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
OTP SK II.,High Life SE I.-Diavoli,6 : 10,Forduló: 25.   2025-03-17,Fodor Róbert,Sichtnik László
