Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
Honvéd Zrinyi SE I.,MALÉV SC I.,10 : 6,Forduló: 1.   2022-09-08,Bertalan Lajos,Juhász László
