Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető
KSI Senior-KFKI SK II.,FŐGÁZ Keszi-team I.,11 : 5,Forduló: 13.   2017-11-27,Bertalan Lajos
