Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
BKV Előre  SC II.,Budai XI SE IV.-Kontra cs.,8 : 8,Forduló: 19.   2018-02-05,Nagy István,Streng László
