Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
OTP SK I.,Pénzügyőr SE V.,3 : 13,Forduló: 16.   2017-01-20,Sipos Zoltán,Streng László
