match_id,home_team,away_team,score
23655,Pestszentimrei PSE V. ↔,MAFC II.,9 : 7
23650,Budai XI. SE III. ↔,Angyalföldi TTE I.,14 : 2
23649,FKF SK II. ↔,Budai XI SE VI.-Dunaholding,15 : 1
23651,Törekvés SE ↔,ESZVK-Parazsak,10 : 6
23656,Pestújhelyi SC III. ↔,ABC Centerline II.,7 : 9
23654,MALÉV SC I. ↔,BEAC II.,6 : 10
23653,KIWI SE I. ↔,Kőbánya SC II.,5 : 11
