match_id,home_team,away_team,score
20969,GALAXIS VSE I. ↔,Szent Pál Akadémia-HSE I.,3 : 13
20968,Pénzügyőr SE V. ↔,KSI SE III.,7 : 9
20970,KSI Senior-KÖZGÁZ SC és DSK ↔,MAFC II.,9 : 7
20973,ABC Centerline II. ↔,High Life SE II.-WASABI,9 : 7
20972,BKV Előre SC I. ↔,MAVEX SE IV.-Mátyásföldi Sasok,13 : 3
20967,Pestszentimrei PSE IV. ↔,BVSC-Zugló IV.-Senior II.,14 : 2
20971,Budai XI SE IV. ↔,ESMTK II.,10 : 6
