Hazai csapat,Vendég csapat,Eredmény,Forduló,Főbíró-játékvezető,Játékvezető
OTP SK II.,Sanitas-BUDO SE V.-Vármajor,8 : 8,Forduló: 30.   2018-05-07,Nyőgéri István,Streng László
